url,name,image_url,price,seller,pid,cid,gid
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Kaiser Möbel Ecksofa Corner Modular Veloursstoff Bluvel,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQg6S0iURDCF_Lcq2FZzAYSEV53xxKpTij9LKUJNRWpdwMJRmylpU5L6uAGddiMI-j3Ch7bzX3U2B8DiBI-hdUi89w4ZcXEdBl9Cv4mYdkR4sLpJI0xx2gMMQ,"€ 1.689,00",XXXLutz AT,2854084711270693057,15452017944580096395,1832189953778905480
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corner Sofa Melva Blue Fabric B 238 x T 143 cm,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTW7r0Aw7HJxHraSewK89KvE6sOhxSpa0MDsmyXGZzpXuCGqNLOV04W_MxoGb4I7HqjZHtr8kpjLjyNOU0fcG1axW1zWOQvgFmx5o7P1D-VgKVFQFFbP7zQRrg,"€ 2.099,00",westwing.de,12678408647335844802,7014337482074985323,4242637303826706370
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,XL Modular Corner Sofa Wolke with Chaise End B 262 x T 377 cm,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS6KSTy9VTkVEU5Qb2LJGcGOJi2eAZDkoO-Y4NwdwW78W-vKzXhvB8INL8gBuon1CXKgFw89QqAncoAI5DBqm6HULORQHBAbxek0vMeftieJ-KyTXGaXmAbpw,"€ 3.649,00",westwing.at,825104438769376331,7249080022750168618,9827378934633985434
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,IKEA VIMLE corner sofa,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQCnRaWDlibKgeYc0AnJV2p2u7vHo2MO31xsHkyfg_YaLcDFxjj4rRbPaiIkd6MI8ZGI-cFyelyBr29AkRv2aiGQTIQTxUvjMe-b3fLzCPA7ORA-2KApkTVxw,"€ 1.849,00",IKEA,2618255101154790925,7943153185229391421,14938272575475114227
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Avignon corner sofa by Furninova - 2 seats - B category fabric,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTwaeYd-tsemHps2Rdx9wwc0Zppbigkz0jMmuDZk8_W_2G73cqV1HXzVOxMaOnPYlamtpm0JYxAoYKbaNoKlvfkFLLS6yDYjwfiECJmcjWo,"€ 1.082,00",Alarus Interiors,14744776991327701159,,
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Modular Corner Sofa Lennon Fabric B 329 x T 269 cm,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRi3Y07H86cJVFxxKgHzjyMBwzPBFRB-l_TWb4Y7AIrxbAanSJjxdbkn_HxnYchrx6WbV4oby2Vkl6yH-LhPzeFOuoHF6eYOHe5j0OT6Enrjlz6ddF_PqFTWA,"€ 3.999,00",westwing.de,15057601344639855248,3305533478015013717,10152724811569024879
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Vetsak corner sofa - Three Module (3 seater),https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRIl7QoliY2iqLlT9uwj0Lkc5omH0LcBGqCIDrjUlPD_8vq-ht6s03bpwTMJetdBUJuSUVeYUx2b8ek7w4By53_T5hO9SPAlOELV7Mr9tadQoau059tTVvRPA,"€ 5.195,70",Depot Design,3391796129692540862,,
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Modular Teddy Bouclé Corner Sofa Wolke Teddy Bouclé B T 167 cm,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTCY1WSe0_mDTqmTmrQiqZLrS3QX6CoNL6eNB4Ee7Qk9Mo17aL95jKmLc81Iu89SKkuLJdS2Ayjwq4GGmmCWk3BuncoAQ1zNah7WmJzQZzshLkevRsPK6ZWmA,"€ 2.849,00",westwing.at,9834098306885303396,5809243259569264018,10688582483599406303
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,IKEA EKTORP corner sofa 4-seat,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT0ujEoMvOESrBPSXO0w0lkZHOpSbXnZURW_F2WFYkRub3SaVZj_ZOY2VBrnQgoCMUsqg060HPBIBWqn4u08q-2JYUMvnoxGoLv8Hqs28IQpA2U8Dse8XAXFA,"€ 999,00",IKEA,4142962559550848536,17665049291027494448,12148663978169215721
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corner Sofa Tribeca Fabric B 326 x T 192 cm,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSO47CHvhM6cgY1mWYWUIcpIrDRHv-ZcvSU2ixQjabr4sE9XuzLsmtJN2sO0oJTgyV8Jsb4GFcl9i4zdzrhacF4RwH_n7gsKpndXOpYWPkJOSxhwOhwNbd_5xs,"€ 3.349,00",westwing.de,6925051147225217753,10905085623079104761,2793167540586965061
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Altdecor Ecksofa modulares Sofa 399x194x70 cm,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQCV2P_BUmNEiIw1OF-zFGLNWdropQp5PWwVTsHMzC6vU_J-4KFREAwxrFMoyOBy52l-jlt-fvM3SwT29lpAyraB3RjFjBR2FhBW9XEwE70htJIIwRCNFOYrg,"€ 1.549,90",altdecor.at,5034393808084825630,4585942498187202998,454255170439143763
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corner sofa Romtoru 107 Not available Not available,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRNZXEjSmYi1N7iUZzkPWY-aPuk6lfLXucMd0Ry4cHAuXi3bfgtSSH1nhn2b5jhcCq4fWuTkZYwIoknwwJy1PlZLTcp42ob4VA9ZRXPQTiY6wF9yDHOXVTa,"€ 2.659,00",Restylit,15538469854602559791,18444014606924169325,16921010593301214148
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corner Sofa Tribeca Fabric B 326 x T 192 cm,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSO47CHvhM6cgY1mWYWUIcpIrDRHv-ZcvSU2ixQjabr4sE9XuzLsmtJN2sO0oJTgyV8Jsb4GFcl9i4zdzrhacF4RwH_n7gsKpndXOpYWPkJOSxhwOhwNbd_5xs,"€ 3.349,00",westwing.de,6925051147225217753,10905085623079104761,2793167540586965061
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,XL Modular Bouclé Corner Sofa Sofia Beige Bouclé,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT0AGhqAYLklPYdL4ywYpiDagFqAqV7KeIKiMFsmIvWrh21xHX93eILE10eUKpvKDcxiDlZ4KaeoFYi0xDK1YUvptwZOB96E1YVKxC4bLzvWK6xCAJ38FbufNQ,"€ 3.249,00",westwing.at,4599846426904736007,8873846129482330450,14104227368336205264
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,IKEA VIMLE crnr sofa-bed 5-seat w chaise lng,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ9WED0xwsJ8iJDtPCIQZAppwJBJIe4kFVbL3cJPlIAe_vyJH5uC0Y5qO__cMV7yJGwgSUTGXKEF-kReSC8XO2viJLkLitq6D6MAiW-PD9vHCmA7iUpLZGZAw,"€ 2.149,00",IKEA,13437198456226357767,4977940598014697267,3946061381117997906
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corner Sofa Luna Fabric B 280 x T 184 cm,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT0Qnel9X8Jm2xHUxeRdiNk_QrIPGZyaaVaaiDn4G9RZlhMXuPWZJi2vkTEMqdDDgV6tX7roRqrK23i5UTIMD8SyJMWaip7drufbcES700zNU3OmbaZM5nxlg,"€ 1.849,00",westwing.de,18086221600280630118,5707595444692030417,1275465240484481386
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Altdecor Ecksofa modulares Sofa Karex-L2 399x194x70 cm,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQwlORaB_qf95nVRHE8sno8g9wMWlLZZOD_Yuw4I5PjsL0A25qdoRkUit913BkiyGC-dsgPdCc6Lgk6fkZ0c238JMq130eHvUQqgqMPKhQlIxuVqhPyAyxp,"€ 1.979,90",XXXLutz AT,7976299412390460028,10451887474261002657,1899291298939782729
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corduroy Corner Sofa Melva Corduroy B 339 x T,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRExziMbWmn2RrpDo_DuUJ9RNnqB5Y5eKtGP1fJcefpv2fEuLie18542Q3aLOccW4c79FWlbsatPy66gXN0QgKdNRiu7VUM4pmWzZxfDJggFXBjoSHRyztNZIc,"€ 3.899,00",westwing.at,6428875509067991879,1541424121374780138,692513674274224091
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Muuto – In Situ corner sofa – Configuration 7,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSz4bJBK4RfHLacU4VjDmhV68A7CCSsg_NuJe-HIzec2X1gjy30StM9ozaDokURQ6y4cfc2WQnG13f75mHasAIf2_uUvmpWCXJMSClmeJf5cMdEy162p9it,"€ 9.099,00",Scandinavia Design,5802807416852510344,,
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Large Corner Sofa Melva Fabric B 339 x T 220 cm,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT8ivW0VU69X32yH-Xl4c2T0exDV1egOSVQdKzvZbn69PBGzHwID0Ttg59ioZZNr88cm34aRRCLCC242yCUu5p4DRxPEBRyGevtlCghCBa70UNEpf_sg0yyVg,"€ 3.099,00",westwing.de,12566572152299777729,12219306010555528664,4032520690893454946
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Altdecor Ecksofa modulares Sofa Zuvon-L2 387x177x70 cm,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRRBz727rJrvWUGJkapaLd0qoXcMkSTiOz92zSKdveu-ggzoTZXAkUE8mhI63yGmtW4TCMJ86LgQD7t8kouvran8TSu3fXpRJX0PHdqQNmLNEzScL7JwBSjtg,"€ 1.619,90",altdecor.at,10718314372782805224,8454069039585877344,5292046620736998878
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Romano Corner Sofa with electrical recliner by ROM - Velluti Passion,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTjgRKxp24jqA0QPjRQ3xZo7itNoO1dGXs_VCuQURL1ThC6bQex8NID6DR6cSk3-djmNQw1mPLjdocmRxPMfsLw0TjdhjZnet0XkTUtIaZsImmvC2Elt_k,"€ 5.052,00",Alarus Interiors,2282073129843090623,,
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corner Sofa Melva White Fabric B 319 x T 195 cm,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRguW6r1v8P3GXDciXAtDx-pmA6hrjQ9RegQCzNoyOE9CO30Dq7BxDZWB0cia45y8O7hKcWqQRaLO0doCQoNgxXGUH_UrrSNmOS75J7gUkuvD0LvmgwW5QxlQ,"€ 2.099,00",westwing.at,12840523373659803188,11128284781411916123,647155632398132020
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Modular Teddy Corner Sofa Wolke Fabric B 345 x T 167 cm,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSY0m8uh-GjGr9fRw0qojqYsUmGLLQrJ9Zr6lk_lylquThGCGnZpW73_wZMRqz-azUcdAvYQuqZnhGdtzNOhQV39sX07pxlefBhNLzkfGkQaXBxNB_iIw4OcA,"€ 3.199,00",westwing.de,15383026494656002939,2433821637859864069,1500600951184318905
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Corner sofa 3 seater with velvet or chenille upholstery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQEgFpt9ZnD6OphI4EEsGz-GJSGeHPx6h-hISSaJL4_vaaineJ2ooKTuNp8wGMgSqOhjQGRwoHHvWn9XAFv2sQaEv43ck71mPxbHm7g889keZAgv_hiN8JxJw,"€ 1.608,85",Restylit,10166680447764448758,538976015567256344,7414555867145569518
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Gaston the Corner Sofa 4 Places with Lounge Chair,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSnFyi7xytWt84zVrxEdkP6F3aqbOBgHhre4RMQ2IMKNhLkpGu7WeZB63bf8gmRD6vg4A-txLwYAJtnwbnS1p9hiu__SQfN6QWxpDcCfwWYYMl1jRUY1jtr,"€ 9.800,00",Gabrielle Paris,178413985656213348,2283984772533162584,10069160709173772248
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Altdecor Ecksofa modulares Sofa 296x177x70 cm Velours,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTa99MHZ8kriGhTeqj6FpS3bDQptz7W1vkeWUY6KzLtXOiw1ZlX6VmKnAzRgLZ7aZyYtaJmPMr4gsznI4b5rIPJ3pTkMLx5T8eWvtvoBJ8POZNfbs4NFH64WQ,"€ 1.669,90",XXXLutz AT,10736949444755300627,8242838308827564978,3320985142552193411
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,XL Corner Sofa Melva Brown Fabric B 339 x T 339 cm,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTA1VIUW_aTX0dvdpr_HqSe1KKlVN_eVnWP0a7GGk1ubHuPQZio3srFmVmKFG9Z6jYkJyCG4oxa3itXbNExKDHOv4fKADBT90mSMHJwSipgHNTHu5DhitZFQQ,"€ 3.799,00",westwing.at,3812770341352108374,6289420925967557981,4433641022482780637
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Bouclé Corner Sofa Lilo Bouclé B 260 x T 176 cm,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTLvyr5u085NP7XrMn53aHZzIFT2fIdQxqOxfsTP-r5fZbofv5Kx4N53_x1ND4tr_hm0KEnUhI0RVWrN-1CbbszfSQaAIXiNBCiYdXtXvOEx_ZU9xA-Und85w,"€ 1.999,00",westwing.de,777972081716630464,6030090793834005294,16566869967802589567
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,"Sofa Module Corner Section, TineKHome, Scandinavian Design | The Loft Left / MOSS Mocca",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRRu7ldF344ZS50BhdfPVaWC1EUejkufNBCmIHoF-XvwET-8hBLjDazWPf789A5jgzorEhCZdCzJn4ivAkfixawEoAatkK6dw50BYnX_qqjvU9qo3-ftgvgEA,"€ 1.767,00",The Loft,6335547565158500613,,
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Altdecor Ecksofa modulares Sofa Brilo-L2 471x174x70 cm,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSlVhY50AVwa9hb00tq_rlZOwC3vF05N6wzwz8Pwt6vGHgnI62XyDHgSK-WU-w04kbVNdDrpquHwynzLFi6n3xJZkURkd8uFDgKltOOSrNurhxh9UJ1cYxsfg,"€ 1.779,90",altdecor.at,15365354962140073036,10849061400972270103,6084773390397369667
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Vetsak corner sofa - Three Module (3 seater),https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRIl7QoliY2iqLlT9uwj0Lkc5omH0LcBGqCIDrjUlPD_8vq-ht6s03bpwTMJetdBUJuSUVeYUx2b8ek7w4By53_T5hO9SPAlOELV7Mr9tadQoau059tTVvRPA,"€ 5.195,70",Depot Design,3391796129692540862,,
https://www.google.com/search?q=corner+sofa+furniture&udm=28&gl=AT,Modular Teddy Bouclé Corner Sofa Wolke with Chaise End Teddy,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRljLnfCKnpWNVOwQSu-bKw1OenZFIgFfk9xYanV-M8AhQ1Xkp-SXfcxXVP84cwwcvTciH7Ovnz8cJ9h4XxO6MuSEysJJGgq9ot7clouZg7AgfyQ4LNrdnZINM,"€ 3.199,00",westwing.de,2577895194987778656,15725435536695952750,12564328578258605773
